departamento,provincia,distrito,ELECTORES_HABIL,TOT_CIUDADANOS_VOTARON,POR_CIUDADANOS_VOTARON,POR_ACTAS_CONTABILIZADAS,POR_ACTAS_PROCESADAS,ACTAS_PROCESADAS,POR_PROCESAR,CONTABILIZA,POR_POR_PROCESAR,N_CANDIDATOS,updated,avance
ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,7859,5258,66.90400000000001,100,100,28,0,28,0,0,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CARLOS FERMIN FITZCARRALD,YAUYA,3515,2277,64.78,100,100,13,0,13,0,0,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,2636,1592,60.395,100,100,10,0,10,0,0,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,ASUNCION,CHACAS,3379,2431,71.94400000000002,100,100,12,0,12,0,0,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,ASUNCION,ACOCHACA,2589,1652,63.808,100,100,9,0,9,0,0,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARMEY,HUARMEY,19380,14724,75.975,100,100,65,0,65,0,0,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARMEY,COCHAPETI,784,523,66.709,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARMEY,HUAYAN,749,494,65.955,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARMEY,MALVAS,773,493,63.777,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARMEY,CULEBRAS,1966,1465,74.51700000000001,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,OCROS,ACAS,322,166,51.553,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,OCROS,CAJAMARQUILLA,146,83,56.849,100,100,1,0,1,0,0,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,OCROS,CARHUAPAMPA,406,253,62.315,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,OCROS,COCHAS,1092,809,74.084,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,OCROS,CONGAS,834,548,65.70700000000001,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,OCROS,LLIPA,208,118,56.731,100,100,1,0,1,0,0,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,OCROS,OCROS,940,637,67.766,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,475,232,48.842,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,OCROS,SAN PEDRO,736,432,58.696000000000005,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,OCROS,SANTIAGO DE CHILCAS,309,212,68.60799999999999,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ABANCAY,ABANCAY,45857,35447,77.299,96.97,100,165,0,160,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ABANCAY,CIRCA,2638,1847,70.015,100,100,10,0,10,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ABANCAY,CURAHUASI,12112,9018,74.455,100,100,42,0,42,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ABANCAY,CHACOCHE,1100,764,69.455,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ABANCAY,HUANIPACA,3310,2036,61.510999999999996,100,100,12,0,12,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ABANCAY,LAMBRAMA,3136,2081,66.35799999999999,92.30799999999999,100,13,0,12,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ABANCAY,PICHIRHUA,3494,2504,71.666,100,100,13,0,13,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,2385,1659,69.56,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ABANCAY,TAMBURCO,6913,5523,79.893,100,100,24,0,24,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,AYMARAES,CHALHUANCA,2741,2042,74.498,100,100,10,0,10,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,AYMARAES,CAPAYA,514,319,62.062000000000005,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,AYMARAES,CARAYBAMBA,993,682,68.681,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,AYMARAES,COLCABAMBA,639,490,76.68199999999999,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,AYMARAES,COTARUSE,2652,1855,69.94700000000002,100,100,10,0,10,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,AYMARAES,CHAPIMARCA,1784,1125,63.061,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,AYMARAES,HUAYLLO,515,344,66.796,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,AYMARAES,LUCRE,1489,1040,69.846,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,AYMARAES,POCOHUANCA,1044,719,68.86999999999999,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,AYMARAES,SAÑAYCA,936,607,64.85,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,AYMARAES,SORAYA,584,396,67.80799999999999,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,AYMARAES,TAPAIRIHUA,1845,1239,67.154,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,AYMARAES,TINTAY,2284,1608,70.403,100,100,9,0,9,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,AYMARAES,TORAYA,1189,766,64.424,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,AYMARAES,YANACA,861,589,68.409,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,635,453,71.339,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,626,412,65.815,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,28724,22175,77.2,100,100,96,0,96,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,ANDARAPA,5422,3532,65.142,100,100,19,0,19,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,CHIARA,1026,680,66.277,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,HUANCARAMA,4429,3348,75.593,100,100,15,0,15,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,HUANCARAY,2895,1978,68.32499999999999,90.909,100,11,0,10,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,KISHUARA,5624,4069,72.351,100,100,21,0,21,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,PACOBAMBA,3880,2725,70.232,100,100,13,0,13,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,PAMPACHIRI,1811,1162,64.163,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,2379,1556,65.406,100,100,9,0,9,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,SAN JERONIMO,15175,11905,78.45100000000001,100,100,52,0,52,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,TALAVERA,14483,10745,74.19,100,100,49,0,49,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,TURPO,3274,2325,71.01400000000001,100,100,11,0,11,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,PACUCHA,7618,5464,71.725,100,100,26,0,26,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,POMACOCHA,683,496,72.621,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,6886,5116,74.296,100,100,24,0,24,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,1555,851,54.727000000000004,100,100,6,0,6,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,HUAYANA,679,432,63.623000000000005,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,1539,954,61.988,100,100,6,0,6,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,1896,1333,70.306,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,JOSE MARIA ARGUEDAS,3017,2564,84.985,100,100,11,0,11,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,ANTABAMBA,2279,1362,59.763000000000005,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,EL ORO,444,318,71.62199999999999,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,HUAQUIRCA,1328,926,69.729,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,1536,977,63.607,100,100,6,0,6,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,OROPESA,1600,1110,69.37499999999999,100,100,6,0,6,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,PACHACONAS,949,665,70.074,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,SABAINO,1138,680,59.754,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,TAMBOBAMBA,8412,5452,64.812,100,100,29,0,29,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,COYLLURQUI,5009,3109,62.068000000000005,94.73700000000001,100,19,0,18,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,COTABAMBAS,3378,2103,62.256,100,100,13,0,13,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,HAQUIRA,7045,4613,65.479,100,100,25,0,25,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,MARA,4036,2824,69.97,100,100,15,0,15,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,CHALLHUAHUACHO,7890,5739,72.738,100,100,28,0,28,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,CHUQUIBAMBILLA,3771,2555,67.754,100,100,13,0,13,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,CURPAHUASI,1794,1209,67.391,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,HUAYLLATI,1230,778,63.252,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,MAMARA,700,464,66.286,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,GAMARRA,2852,1485,52.069,100,100,11,0,11,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,MICAELA BASTIDAS,776,528,68.04100000000001,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,PROGRESO,2437,1638,67.21400000000001,100,100,9,0,9,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,PATAYPAMPA,772,534,69.17099999999999,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,SAN ANTONIO,274,179,65.32799999999999,100,100,1,0,1,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,TURPAY,547,370,67.642,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,VILCABAMBA,798,611,76.566,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,VIRUNDO,694,499,71.902,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,SANTA ROSA,566,402,71.02499999999999,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,CURASCO,1039,652,62.753,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,CHINCHEROS,4000,2889,72.225,100,100,14,0,14,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,ONGOY,2426,1315,54.204,100,100,9,0,9,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,OCOBAMBA,5187,3554,68.51700000000001,100,100,18,0,18,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,COCHARCAS,1441,1079,74.87899999999999,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,ANCO-HUALLO,8192,6105,74.524,100,100,28,0,28,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,HUACCANA,5281,3596,68.093,100,100,19,0,19,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,URANMARCA,2048,1492,72.85199999999999,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,RANRACANCHA,2914,2032,69.732,100,100,10,0,10,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,ROCCHACC,1830,1434,78.361,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,EL PORVENIR,1084,857,79.059,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,LOS CHANKAS,839,631,75.209,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,AREQUIPA,69157,52323,75.65799999999999,98.30499999999999,100,236,0,232,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,CAYMA,76631,61992,80.897,98.507,100,268,0,264,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,CERRO COLORADO,138009,112757,81.703,99.37199999999999,100,478,0,475,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,CHARACATO,8836,7343,83.103,100,100,30,0,30,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,CHIGUATA,3369,2838,84.239,100,100,12,0,12,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,LA JOYA,23154,19405,83.80799999999999,100,100,78,0,78,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,MIRAFLORES,51215,41200,80.44500000000001,99.429,100,175,0,174,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,MOLLEBAYA,2569,2180,84.85799999999999,100,100,9,0,9,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,PAUCARPATA,113261,93437,82.49700000000001,99.225,100,387,0,384,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,POCSI,909,746,82.068,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,POLOBAYA,1115,934,83.76700000000001,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,QUEQUEÑA,1549,1299,83.861,100,100,6,0,6,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,SABANDIA,4159,3448,82.905,100,100,15,0,15,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,SACHACA,23911,19511,81.598,98.81,100,84,0,83,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS,905,697,77.01700000000001,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,1289,1036,80.37199999999999,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,650,516,79.38499999999999,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,SANTA RITA DE SIGUAS,5125,4302,83.94100000000002,100,100,18,0,18,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,SOCABAYA,53954,44573,82.613,98.91900000000001,100,185,0,183,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,TIABAYA,15463,12596,81.459,100,100,52,0,52,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,UCHUMAYO,13920,11157,80.151,100,100,49,0,49,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,VITOR,2544,2094,82.311,100,100,9,0,9,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,YANAHUARA,28554,22334,78.21700000000001,97.98,100,99,0,97,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,YARABAMBA,2349,1932,82.248,100,100,10,0,10,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,YURA,21302,17695,83.06700000000001,100,100,73,0,73,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,MARIANO MELGAR,50951,41629,81.70400000000001,98.86999999999999,100,177,0,175,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,JACOBO HUNTER,41684,34521,82.816,98.611,100,144,0,142,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,69223,56514,81.64,99.149,100,235,0,233,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,67102,54128,80.66499999999999,98.253,100,229,0,225,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,CHIVAY,4655,3529,75.811,100,100,16,0,16,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,ACHOMA,1005,692,68.856,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,CABANACONDE,1895,1284,67.757,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,CAYLLOMA,2957,1792,60.602000000000004,100,100,11,0,11,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,CALLALLI,1600,1161,72.562,100,100,6,0,6,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,COPORAQUE,909,700,77.008,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,HUAMBO,693,445,64.21400000000001,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,HUANCA,1254,874,69.697,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,ICHUPAMPA,689,516,74.891,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,LARI,973,712,73.17599999999999,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,LLUTA,1105,586,53.032000000000004,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,MACA,806,565,70.099,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,MADRIGAL,688,481,69.91300000000001,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,878,681,77.563,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,SIBAYO,724,544,75.13799999999999,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,TAPAY,692,347,50.145,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,TISCO,1335,879,65.843,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,TUTI,729,523,71.742,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,YANQUE,1959,1496,76.365,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,MAJES,49095,39233,79.912,100,100,167,0,167,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAMANA,CAMANA,13395,10055,75.065,100,100,47,0,47,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,3778,2895,76.62799999999999,100,100,13,0,13,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,3190,2257,70.752,100,100,12,0,12,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAMANA,MARISCAL CACERES,5703,4448,77.99400000000001,100,100,20,0,20,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAMANA,NICOLAS DE PIEROLA,5886,4577,77.76100000000001,100,100,20,0,20,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAMANA,OCOÑA,3463,2491,71.932,100,100,12,0,12,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAMANA,QUILCA,864,671,77.66199999999999,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAMANA,SAMUEL PASTOR,12286,9536,77.617,100,100,42,0,42,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CARAVELI,CARAVELI,2741,1930,70.412,100,100,10,0,10,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CARAVELI,ACARI,3325,2307,69.383,100,100,12,0,12,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CARAVELI,ATICO,3538,2522,71.283,100,100,12,0,12,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CARAVELI,ATIQUIPA,482,354,73.44400000000002,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CARAVELI,BELLA UNION,1910,1457,76.283,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CARAVELI,CAHUACHO,604,382,63.245000000000005,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CARAVELI,CHALA,5368,3880,72.28,100,100,18,0,18,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CARAVELI,CHAPARRA,1891,1347,71.232,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CARAVELI,HUANUHUANU,1354,954,70.458,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CARAVELI,JAQUI,1213,881,72.63,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CARAVELI,LOMAS,1004,667,66.43400000000001,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CARAVELI,QUICACHA,1368,969,70.833,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CARAVELI,YAUCA,1415,1057,74.7,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CASTILLA,APLAO,7375,5594,75.851,100,100,26,0,26,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CASTILLA,ANDAGUA,818,571,69.804,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CASTILLA,AYO,317,182,57.413,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CASTILLA,CHACHAS,1493,749,50.167,100,100,6,0,6,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CASTILLA,CHILCAYMARCA,855,512,59.882999999999996,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CASTILLA,CHOCO,840,437,52.024,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CASTILLA,HUANCARQUI,1484,1087,73.248,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CASTILLA,MACHAGUAY,539,364,67.532,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CASTILLA,ORCOPAMPA,3431,2013,58.671,100,100,12,0,12,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CASTILLA,PAMPACOLCA,1809,1176,65.008,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CASTILLA,TIPAN,373,253,67.82799999999999,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CASTILLA,URACA,5397,4108,76.116,100,100,18,0,18,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CASTILLA,UÑON,175,115,65.71400000000001,100,100,1,0,1,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CASTILLA,VIRACO,1053,701,66.57199999999999,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CONDESUYOS,CHUQUIBAMBA,2629,1783,67.82,100,100,9,0,9,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CONDESUYOS,ANDARAY,541,332,61.368,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CONDESUYOS,CAYARANI,1956,1050,53.681,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CONDESUYOS,CHICHAS,562,291,51.779,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
