departamento,provincia,distrito,AGRUPACION,TOTAL_VOTOS,POR_EMITIDOS,updated,avance
APURIMAC,ANDAHUAYLAS,ANDARAPA,TOTAL DE VOTOS VÁLIDOS,3355,94.989,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,ANDARAPA,VOTOS EN BLANCO,34,0.963,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,ANDARAPA,VOTOS NULOS,143,4.049,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,ANDARAPA,TOTAL DE VOTOS EMITIDOS,3532,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,CHIARA,TOTAL DE VOTOS VÁLIDOS,655,96.324,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,CHIARA,VOTOS EN BLANCO,6,0.882,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,CHIARA,VOTOS NULOS,19,2.794,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,CHIARA,TOTAL DE VOTOS EMITIDOS,680,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,HUANCARAMA,TOTAL DE VOTOS VÁLIDOS,3131,93.519,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,HUANCARAMA,VOTOS EN BLANCO,45,1.344,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,HUANCARAMA,VOTOS NULOS,172,5.137,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,HUANCARAMA,TOTAL DE VOTOS EMITIDOS,3348,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,HUANCARAY,TOTAL DE VOTOS VÁLIDOS,1871,94.59,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,HUANCARAY,VOTOS EN BLANCO,16,0.809,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,HUANCARAY,VOTOS NULOS,91,4.601,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,HUANCARAY,TOTAL DE VOTOS EMITIDOS,1978,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,KISHUARA,TOTAL DE VOTOS VÁLIDOS,3933,96.65799999999999,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,KISHUARA,VOTOS EN BLANCO,41,1.008,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,KISHUARA,VOTOS NULOS,95,2.3349999999999995,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,KISHUARA,TOTAL DE VOTOS EMITIDOS,4069,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,PACOBAMBA,TOTAL DE VOTOS VÁLIDOS,2627,96.40400000000001,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,PACOBAMBA,VOTOS EN BLANCO,33,1.2109999999999999,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,PACOBAMBA,VOTOS NULOS,65,2.385,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,PACOBAMBA,TOTAL DE VOTOS EMITIDOS,2725,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,PAMPACHIRI,TOTAL DE VOTOS VÁLIDOS,1075,92.513,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,PAMPACHIRI,VOTOS EN BLANCO,20,1.7209999999999999,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,PAMPACHIRI,VOTOS NULOS,67,5.766,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,PAMPACHIRI,TOTAL DE VOTOS EMITIDOS,1162,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,TOTAL DE VOTOS VÁLIDOS,1453,93.38,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,VOTOS EN BLANCO,26,1.671,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,VOTOS NULOS,77,4.949000000000001,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,TOTAL DE VOTOS EMITIDOS,1556,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,SAN JERONIMO,TOTAL DE VOTOS VÁLIDOS,11278,94.733,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,SAN JERONIMO,VOTOS EN BLANCO,134,1.1260000000000001,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,SAN JERONIMO,VOTOS NULOS,493,4.141,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,SAN JERONIMO,TOTAL DE VOTOS EMITIDOS,11905,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,TALAVERA,TOTAL DE VOTOS VÁLIDOS,10123,94.21100000000001,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,TALAVERA,VOTOS EN BLANCO,91,0.8470000000000001,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,TALAVERA,VOTOS NULOS,531,4.942,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,TALAVERA,TOTAL DE VOTOS EMITIDOS,10745,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,TURPO,TOTAL DE VOTOS VÁLIDOS,2212,95.14,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,TURPO,VOTOS EN BLANCO,35,1.505,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,TURPO,VOTOS NULOS,78,3.3549999999999995,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,TURPO,TOTAL DE VOTOS EMITIDOS,2325,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,PACUCHA,TOTAL DE VOTOS VÁLIDOS,5183,94.857,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,PACUCHA,VOTOS EN BLANCO,54,0.988,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,PACUCHA,VOTOS NULOS,227,4.153999999999999,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,PACUCHA,TOTAL DE VOTOS EMITIDOS,5464,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,POMACOCHA,TOTAL DE VOTOS VÁLIDOS,468,94.35499999999999,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,POMACOCHA,VOTOS EN BLANCO,7,1.4109999999999998,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,POMACOCHA,VOTOS NULOS,21,4.234,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,POMACOCHA,TOTAL DE VOTOS EMITIDOS,496,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,TOTAL DE VOTOS VÁLIDOS,4843,94.664,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,VOTOS EN BLANCO,64,1.251,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,VOTOS NULOS,209,4.085,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,TOTAL DE VOTOS EMITIDOS,5116,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,TOTAL DE VOTOS VÁLIDOS,812,95.41700000000002,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,VOTOS EN BLANCO,3,0.353,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,VOTOS NULOS,36,4.23,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,TOTAL DE VOTOS EMITIDOS,851,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,HUAYANA,TOTAL DE VOTOS VÁLIDOS,413,95.60199999999999,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,HUAYANA,VOTOS EN BLANCO,2,0.463,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,HUAYANA,VOTOS NULOS,17,3.9349999999999996,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,HUAYANA,TOTAL DE VOTOS EMITIDOS,432,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,TOTAL DE VOTOS VÁLIDOS,878,92.034,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,VOTOS EN BLANCO,12,1.258,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,VOTOS NULOS,64,6.7090000000000005,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,TOTAL DE VOTOS EMITIDOS,954,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,TOTAL DE VOTOS VÁLIDOS,1227,92.048,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,VOTOS EN BLANCO,18,1.35,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,VOTOS NULOS,88,6.601999999999999,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,TOTAL DE VOTOS EMITIDOS,1333,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,JOSE MARIA ARGUEDAS,TOTAL DE VOTOS VÁLIDOS,2413,94.111,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,JOSE MARIA ARGUEDAS,VOTOS EN BLANCO,26,1.014,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,JOSE MARIA ARGUEDAS,VOTOS NULOS,125,4.875,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANDAHUAYLAS,JOSE MARIA ARGUEDAS,TOTAL DE VOTOS EMITIDOS,2564,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,ANTABAMBA,TOTAL DE VOTOS VÁLIDOS,1248,91.63,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,ANTABAMBA,VOTOS EN BLANCO,21,1.542,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,ANTABAMBA,VOTOS NULOS,93,6.827999999999999,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,ANTABAMBA,TOTAL DE VOTOS EMITIDOS,1362,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,EL ORO,TOTAL DE VOTOS VÁLIDOS,302,94.96900000000001,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,EL ORO,VOTOS EN BLANCO,3,0.9430000000000001,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,EL ORO,VOTOS NULOS,13,4.088,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,EL ORO,TOTAL DE VOTOS EMITIDOS,318,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,HUAQUIRCA,TOTAL DE VOTOS VÁLIDOS,902,97.408,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,HUAQUIRCA,VOTOS EN BLANCO,4,0.43200000000000005,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,HUAQUIRCA,VOTOS NULOS,20,2.16,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,HUAQUIRCA,TOTAL DE VOTOS EMITIDOS,926,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,TOTAL DE VOTOS VÁLIDOS,951,97.339,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,VOTOS EN BLANCO,8,0.8190000000000001,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,VOTOS NULOS,18,1.842,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,TOTAL DE VOTOS EMITIDOS,977,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,OROPESA,TOTAL DE VOTOS VÁLIDOS,1051,94.68499999999999,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,OROPESA,VOTOS EN BLANCO,10,0.901,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,OROPESA,VOTOS NULOS,49,4.414,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,OROPESA,TOTAL DE VOTOS EMITIDOS,1110,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,PACHACONAS,TOTAL DE VOTOS VÁLIDOS,609,91.579,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,PACHACONAS,VOTOS EN BLANCO,8,1.2029999999999998,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,PACHACONAS,VOTOS NULOS,48,7.218,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,PACHACONAS,TOTAL DE VOTOS EMITIDOS,665,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,SABAINO,TOTAL DE VOTOS VÁLIDOS,644,94.706,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,SABAINO,VOTOS EN BLANCO,9,1.324,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,SABAINO,VOTOS NULOS,27,3.9709999999999996,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,ANTABAMBA,SABAINO,TOTAL DE VOTOS EMITIDOS,680,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,TAMBOBAMBA,TOTAL DE VOTOS VÁLIDOS,4942,90.646,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,TAMBOBAMBA,VOTOS EN BLANCO,101,1.853,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,TAMBOBAMBA,VOTOS NULOS,409,7.502,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,TAMBOBAMBA,TOTAL DE VOTOS EMITIDOS,5452,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,COYLLURQUI,TOTAL DE VOTOS VÁLIDOS,2924,94.05,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,COYLLURQUI,VOTOS EN BLANCO,45,1.4469999999999998,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,COYLLURQUI,VOTOS NULOS,140,4.503,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,COYLLURQUI,TOTAL DE VOTOS EMITIDOS,3109,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,COTABAMBAS,TOTAL DE VOTOS VÁLIDOS,1953,92.867,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,COTABAMBAS,VOTOS EN BLANCO,27,1.284,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,COTABAMBAS,VOTOS NULOS,123,5.849,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,COTABAMBAS,TOTAL DE VOTOS EMITIDOS,2103,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,HAQUIRA,TOTAL DE VOTOS VÁLIDOS,4334,93.952,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,HAQUIRA,VOTOS EN BLANCO,60,1.301,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,HAQUIRA,VOTOS NULOS,219,4.747,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,HAQUIRA,TOTAL DE VOTOS EMITIDOS,4613,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,MARA,TOTAL DE VOTOS VÁLIDOS,2582,91.43100000000001,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,MARA,VOTOS EN BLANCO,39,1.381,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,MARA,VOTOS NULOS,203,7.188,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,MARA,TOTAL DE VOTOS EMITIDOS,2824,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,CHALLHUAHUACHO,TOTAL DE VOTOS VÁLIDOS,5273,91.88,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,CHALLHUAHUACHO,VOTOS EN BLANCO,68,1.185,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,CHALLHUAHUACHO,VOTOS NULOS,398,6.9350000000000005,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,COTABAMBAS,CHALLHUAHUACHO,TOTAL DE VOTOS EMITIDOS,5739,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,CHUQUIBAMBILLA,TOTAL DE VOTOS VÁLIDOS,2405,94.12899999999999,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,CHUQUIBAMBILLA,VOTOS EN BLANCO,36,1.4089999999999998,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,CHUQUIBAMBILLA,VOTOS NULOS,114,4.462,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,CHUQUIBAMBILLA,TOTAL DE VOTOS EMITIDOS,2555,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,CURPAHUASI,TOTAL DE VOTOS VÁLIDOS,1125,93.05199999999999,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,CURPAHUASI,VOTOS EN BLANCO,24,1.9849999999999999,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,CURPAHUASI,VOTOS NULOS,60,4.963,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,CURPAHUASI,TOTAL DE VOTOS EMITIDOS,1209,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,HUAYLLATI,TOTAL DE VOTOS VÁLIDOS,730,93.83,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,HUAYLLATI,VOTOS EN BLANCO,17,2.185,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,HUAYLLATI,VOTOS NULOS,31,3.985,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,HUAYLLATI,TOTAL DE VOTOS EMITIDOS,778,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,MAMARA,TOTAL DE VOTOS VÁLIDOS,432,93.103,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,MAMARA,VOTOS EN BLANCO,8,1.724,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,MAMARA,VOTOS NULOS,24,5.172,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,MAMARA,TOTAL DE VOTOS EMITIDOS,464,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,GAMARRA,TOTAL DE VOTOS VÁLIDOS,1410,94.94900000000001,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,GAMARRA,VOTOS EN BLANCO,21,1.414,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,GAMARRA,VOTOS NULOS,54,3.6359999999999997,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,GAMARRA,TOTAL DE VOTOS EMITIDOS,1485,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,MICAELA BASTIDAS,TOTAL DE VOTOS VÁLIDOS,508,96.212,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,MICAELA BASTIDAS,VOTOS EN BLANCO,5,0.9470000000000001,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,MICAELA BASTIDAS,VOTOS NULOS,15,2.8409999999999997,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,MICAELA BASTIDAS,TOTAL DE VOTOS EMITIDOS,528,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,PROGRESO,TOTAL DE VOTOS VÁLIDOS,1526,93.16199999999999,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,PROGRESO,VOTOS EN BLANCO,22,1.343,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,PROGRESO,VOTOS NULOS,90,5.495,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,PROGRESO,TOTAL DE VOTOS EMITIDOS,1638,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,PATAYPAMPA,TOTAL DE VOTOS VÁLIDOS,498,93.258,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,PATAYPAMPA,VOTOS EN BLANCO,5,0.936,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,PATAYPAMPA,VOTOS NULOS,31,5.805,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,PATAYPAMPA,TOTAL DE VOTOS EMITIDOS,534,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,SAN ANTONIO,TOTAL DE VOTOS VÁLIDOS,171,95.531,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,SAN ANTONIO,VOTOS EN BLANCO,3,1.6760000000000002,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,SAN ANTONIO,VOTOS NULOS,5,2.793,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,SAN ANTONIO,TOTAL DE VOTOS EMITIDOS,179,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,TURPAY,TOTAL DE VOTOS VÁLIDOS,355,95.94600000000001,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,TURPAY,VOTOS EN BLANCO,5,1.351,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,TURPAY,VOTOS NULOS,10,2.7030000000000003,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,TURPAY,TOTAL DE VOTOS EMITIDOS,370,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,VILCABAMBA,TOTAL DE VOTOS VÁLIDOS,582,95.254,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,VILCABAMBA,VOTOS EN BLANCO,8,1.309,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,VILCABAMBA,VOTOS NULOS,21,3.437,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,VILCABAMBA,TOTAL DE VOTOS EMITIDOS,611,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,VIRUNDO,TOTAL DE VOTOS VÁLIDOS,453,90.782,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,VIRUNDO,VOTOS EN BLANCO,11,2.204,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,VIRUNDO,VOTOS NULOS,35,7.013999999999999,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,VIRUNDO,TOTAL DE VOTOS EMITIDOS,499,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,SANTA ROSA,TOTAL DE VOTOS VÁLIDOS,382,95.02499999999999,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,SANTA ROSA,VOTOS EN BLANCO,8,1.99,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,SANTA ROSA,VOTOS NULOS,12,2.985,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,SANTA ROSA,TOTAL DE VOTOS EMITIDOS,402,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,CURASCO,TOTAL DE VOTOS VÁLIDOS,601,92.17799999999998,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,CURASCO,VOTOS EN BLANCO,17,2.607,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,CURASCO,VOTOS NULOS,34,5.215,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,GRAU,CURASCO,TOTAL DE VOTOS EMITIDOS,652,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,CHINCHEROS,TOTAL DE VOTOS VÁLIDOS,2731,94.531,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,CHINCHEROS,VOTOS EN BLANCO,38,1.315,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,CHINCHEROS,VOTOS NULOS,120,4.153999999999999,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,CHINCHEROS,TOTAL DE VOTOS EMITIDOS,2889,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,ONGOY,TOTAL DE VOTOS VÁLIDOS,1247,94.829,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,ONGOY,VOTOS EN BLANCO,12,0.913,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,ONGOY,VOTOS NULOS,56,4.259,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,ONGOY,TOTAL DE VOTOS EMITIDOS,1315,100,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,OCOBAMBA,TOTAL DE VOTOS VÁLIDOS,3370,94.823,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,OCOBAMBA,VOTOS EN BLANCO,37,1.041,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,OCOBAMBA,VOTOS NULOS,147,4.136,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,OCOBAMBA,TOTAL DE VOTOS EMITIDOS,3554,100,2021-06-08T00:54:00Z,94.10199999999999
