departamento,provincia,distrito,C_CODI_AGRUPOL,AGRUPACION,TOTAL_VOTOS,POR_VALIDOS,POR_EMITIDOS,NOMBREe_CANDIDATO,updated,avance
HUANCAVELICA,TAYACAJA,COLCABAMBA,00000007,FUERZA POPULAR,519,8.402000000000001,7.939000000000001,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,4674,86.974,81.899,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,00000007,FUERZA POPULAR,700,13.026,12.266,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,HUACHOCOLPA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,921,65.739,61.771,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,HUACHOCOLPA,00000007,FUERZA POPULAR,480,34.261,32.193000000000005,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,HUARIBAMBA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1870,87.835,82.23400000000001,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,HUARIBAMBA,00000007,FUERZA POPULAR,259,12.165000000000001,11.39,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,837,79.866,76.02199999999999,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,00000007,FUERZA POPULAR,211,20.134000000000004,19.164,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,PAZOS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,3282,89.52499999999999,85.402,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,PAZOS,00000007,FUERZA POPULAR,384,10.475000000000001,9.992,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,QUISHUAR,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,279,71.90700000000001,67.229,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,QUISHUAR,00000007,FUERZA POPULAR,109,28.093,26.264999999999997,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,SALCABAMBA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1514,73.495,66.902,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,SALCABAMBA,00000007,FUERZA POPULAR,546,26.505,24.127000000000002,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1145,81.206,77.99700000000001,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,00000007,FUERZA POPULAR,265,18.794,18.052,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,SURCUBAMBA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1646,75.366,71.163,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,SURCUBAMBA,00000007,FUERZA POPULAR,538,24.634000000000004,23.259999999999998,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,TINTAY PUNCU,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,0,0,0,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,TINTAY PUNCU,00000007,FUERZA POPULAR,0,0,0,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,SALCAHUASI,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1045,68.167,63.142,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,SALCAHUASI,00000007,FUERZA POPULAR,488,31.833000000000002,29.485999999999997,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,QUICHUAS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2006,87.637,83.167,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,QUICHUAS,00000007,FUERZA POPULAR,283,12.363000000000001,11.732999999999999,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,ANDAYMARCA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,849,85.585,79.49400000000001,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,ANDAYMARCA,00000007,FUERZA POPULAR,143,14.415000000000001,13.39,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,ROBLE,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,0,0,0,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,ROBLE,00000007,FUERZA POPULAR,0,0,0,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,PICHOS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1150,93.193,89.425,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,PICHOS,00000007,FUERZA POPULAR,84,6.8069999999999995,6.532,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,661,89.324,84.311,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,00000007,FUERZA POPULAR,79,10.676,10.077,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,AYAVI,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,271,60.76200000000001,58.531,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,AYAVI,00000007,FUERZA POPULAR,175,39.23800000000001,37.797000000000004,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,CORDOVA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,381,65.12799999999999,63.184,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,CORDOVA,00000007,FUERZA POPULAR,204,34.872,33.830999999999996,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,163,72.768,68.48700000000001,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,00000007,FUERZA POPULAR,61,27.232,25.630000000000003,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,HUAYTARA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,579,61.596000000000004,59.385,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,HUAYTARA,00000007,FUERZA POPULAR,361,38.403999999999996,37.026,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,LARAMARCA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,204,62.769000000000005,59.475,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,LARAMARCA,00000007,FUERZA POPULAR,121,37.231,35.277,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,OCOYO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,363,73.78,69.94200000000001,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,OCOYO,00000007,FUERZA POPULAR,129,26.22,24.855,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,PILPICHACA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1689,82.79400000000001,78.23100000000001,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,PILPICHACA,00000007,FUERZA POPULAR,351,17.206,16.258,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,QUERCO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,241,62.597,59.653,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,QUERCO,00000007,FUERZA POPULAR,144,37.403,35.644,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,QUITO-ARMA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,286,74.67399999999999,71.144,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,QUITO-ARMA,00000007,FUERZA POPULAR,97,25.326,24.129,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,449,63.239000000000004,58.693000000000005,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,00000007,FUERZA POPULAR,261,36.761,34.118,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,322,62.646,58.545,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,00000007,FUERZA POPULAR,192,37.35399999999999,34.909,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,SAN ISIDRO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,243,57.720000000000006,54.730000000000004,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,SAN ISIDRO,00000007,FUERZA POPULAR,178,42.28,40.09,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,650,56.719,53.942,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,00000007,FUERZA POPULAR,496,43.281,41.162000000000006,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,276,85.71400000000001,80.938,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,00000007,FUERZA POPULAR,46,14.286,13.49,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,293,61.81399999999999,58.717,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,00000007,FUERZA POPULAR,181,38.186,36.273,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,TAMBO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,284,55.577,53.184,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,TAMBO,00000007,FUERZA POPULAR,227,44.423,42.509,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,CHURCAMPA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,0,0,0,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,CHURCAMPA,00000007,FUERZA POPULAR,0,0,0,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,ANCO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2276,89.115,83.523,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,ANCO,00000007,FUERZA POPULAR,278,10.885000000000002,10.202,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,0,0,0,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,00000007,FUERZA POPULAR,0,0,0,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,EL CARMEN,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,0,0,0,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,EL CARMEN,00000007,FUERZA POPULAR,0,0,0,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,LA MERCED,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,0,0,0,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,LA MERCED,00000007,FUERZA POPULAR,0,0,0,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,LOCROJA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,0,0,0,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,LOCROJA,00000007,FUERZA POPULAR,0,0,0,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,0,0,0,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,00000007,FUERZA POPULAR,0,0,0,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,348,71.753,69.88,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,00000007,FUERZA POPULAR,137,28.247,27.51,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,0,0,0,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,00000007,FUERZA POPULAR,0,0,0,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,PACHAMARCA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,0,0,0,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,PACHAMARCA,00000007,FUERZA POPULAR,0,0,0,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,COSME,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1271,86.639,81.789,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,COSME,00000007,FUERZA POPULAR,196,13.361,12.613,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,HUANUCO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,26441,54.749,51.184,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,HUANUCO,00000007,FUERZA POPULAR,21854,45.251,42.303999999999995,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,CHINCHAO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,4237,54.749,49.12500000000001,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,CHINCHAO,00000007,FUERZA POPULAR,3502,45.251,40.603,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,CHURUBAMBA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,7734,81.72,73.84,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,CHURUBAMBA,00000007,FUERZA POPULAR,1730,18.279999999999998,16.517000000000003,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,MARGOS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2804,89.12899999999999,85.306,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,MARGOS,00000007,FUERZA POPULAR,342,10.871,10.405000000000001,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,QUISQUI,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2532,85.024,80.79100000000001,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,QUISQUI,00000007,FUERZA POPULAR,446,14.976,14.230999999999998,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2271,75.574,69.705,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,00000007,FUERZA POPULAR,734,24.426,22.529,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1623,92.268,86.284,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,00000007,FUERZA POPULAR,136,7.732,7.23,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,8320,76.37199999999999,67.924,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,00000007,FUERZA POPULAR,2574,23.628,21.014000000000003,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,YARUMAYO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1191,88.092,84.289,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,YARUMAYO,00000007,FUERZA POPULAR,161,11.908,11.394,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,AMARILIS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,25977,59.086999999999996,54.85399999999999,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,AMARILIS,00000007,FUERZA POPULAR,17987,40.913,37.982,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,PILLCO MARCA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,12417,68.139,63.602000000000004,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,PILLCO MARCA,00000007,FUERZA POPULAR,5806,31.861,29.739,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,YACUS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1465,92.313,89.60199999999999,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,YACUS,00000007,FUERZA POPULAR,122,7.686999999999999,7.462,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,SAN PABLO DE PILLAO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2988,75.397,69.18299999999999,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,SAN PABLO DE PILLAO,00000007,FUERZA POPULAR,975,24.603,22.575,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,AMBO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,5874,62.676,57.963,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,AMBO,00000007,FUERZA POPULAR,3498,37.324,34.516999999999996,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,CAYNA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1407,78.647,75.11999999999999,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,CAYNA,00000007,FUERZA POPULAR,382,21.353,20.395,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,COLPAS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1012,87.84700000000001,82.815,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,COLPAS,00000007,FUERZA POPULAR,140,12.153,11.457,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,CONCHAMARCA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1959,63.48,59.309999999999995,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,CONCHAMARCA,00000007,FUERZA POPULAR,1127,36.52,34.120000000000005,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,HUACAR,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2918,66.927,61.187,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,HUACAR,00000007,FUERZA POPULAR,1442,33.073,30.237000000000002,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,SAN FRANCISCO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,796,70.07,65.73100000000001,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,SAN FRANCISCO,00000007,FUERZA POPULAR,340,29.93,28.076,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,SAN RAFAEL,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,3843,77.293,73.2,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,SAN RAFAEL,00000007,FUERZA POPULAR,1129,22.707,21.505,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,TOMAY KICHWA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1244,54.370999999999995,49.150999999999996,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,TOMAY KICHWA,00000007,FUERZA POPULAR,1044,45.629000000000005,41.249,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
